PLAYER_ID,SEASON_ID
2037,22001
2037,22002
2037,12003
2037,22003
2037,12004
2037,22004
2037,12005
2037,22005
2037,12006
2037,22006
2037,12007
2037,22007
2037,12008
2037,22008
2037,12009
2037,22009
2037,42009
2037,12010
2037,22010
2037,42010
2037,12011
2037,22011
2037,12012
2037,22012
2037,42012
2037,12013
2037,22013
2037,42013
2037,12014
2037,22014
2037,42014
2037,12015
2037,22015
2037,42015
2037,12016
2037,22016
2037,42016
2037,12017
2037,22017
2037,42017
2037,22018
201621,12008
201621,22008
201621,12009
201621,12010
202348,12010
202348,22010
202348,12011
202348,22011
202348,12012
202348,22012
202348,42012
202348,12013
202348,22013
202348,42013
202348,12015
202348,22016
202348,12017
202348,22017
202348,42017
1628249,12018
1628249,22018
76468,21975
76469,21985
76470,21946
2343,12001
2343,22001
76471,21977
76471,41977
76471,21978
76471,41978
76471,21979
76471,41979
76471,21980
76471,21981
76471,21982
76471,41982
76471,21983
76471,21984
76472,21987
76472,21988
201159,12007
201159,22007
201159,12008
201159,22008
201159,12010
76473,21948
76473,21949
76473,21951
76473,21952
76474,21978
76474,21980
76474,21981
76474,21982
76474,21983
76475,21979
1506,11997
1506,21997
1506,11998
1506,21998
1506,41998
1506,11999
1506,21999
1506,41999
1506,12000
1506,22000
1506,42000
1506,12001
1506,22001
1506,42001
1506,22002
1506,42002
1506,12003
1506,22003
1506,42003
1506,12004
1506,22004
1506,42004
1506,12005
1506,22005
1506,42005
1506,12006
1506,22006
1506,42006
1506,12007
1506,22007
1506,12008
1506,22008
76476,21985
76477,21970
76477,21971
76477,21972
76478,21983
76479,21947
76479,41947
76479,21948
76479,41948
76479,21949
76479,41949
180,21992
180,41992
180,21993
180,41993
180,21994
180,41994
180,21995
180,41995
180,21996
180,41996
180,11997
180,21997
180,11998
180,21998
180,21999
180,41999
180,22000
180,42000
180,12001
180,22001
180,22002
76481,21977
76482,21991
76482,41991
76482,21994
203109,12012
203109,22012
203109,12013
203109,22013
203109,42013
203109,12014
203109,22014
203109,42014
203109,12015
203109,22015
203109,42015
203109,12016
203109,22016
203109,42016
203109,12017
203109,22017
203109,42017
203109,12018
203109,22018
203109,42018
76483,21979
76483,41979
76483,21980
76483,41980
76483,21981
76483,41981
76483,21982
76483,21983
76483,41983
76483,21984
76483,21985
76483,21986
76483,21987
76483,41987
76483,21988
76483,21989
76483,21990
187,21982
187,21983
187,21984
187,31984
187,41984
187,21985
187,41985
187,21986
187,41986
187,21987
187,41987
187,21988
187,31988
187,41988
187,21989
187,41989
187,21990
187,41990
187,21991
187,41991
187,21992
187,41992
187,21993
187,41993
187,21994
187,41994
187,21995
187,21996
187,41996
187,11997
187,21997
187,41997
187,11998
187,21998
187,11999
187,21999
1907,11999
1907,21999
1907,12000
1907,22000
1907,12001
1907,22001
1907,42001
1907,12007
76487,21965
76487,41965
76487,21966
76487,41966
76487,21967
76487,41967
76487,21968
76487,31968
76487,41968
76487,21969
76487,31969
76487,41969
76487,21970
76487,31970
76487,41970
76487,21971
76487,31971
76487,21974
76487,21975
201967,12009
201967,22009
201967,42009
201967,12010
201967,22010
201967,22011
201967,42011
201967,12012
201967,22012
201967,12013
201967,22013
201967,22014
201967,42014
201967,12015
201967,22015
201967,12016
201967,22016
201967,12017
201967,22017
201967,12018
201967,22018
201967,42018
76485,21968
76485,21969
76485,41969
76485,21970
76485,41970
76485,21971
76485,21972
76485,41972
76485,21973
76485,21974
203099,12012
203099,22012
203099,12013
203099,22013
203099,12014
203099,22014
203099,12015
203099,22015
1061,21997
1061,21998
1061,12000
76488,21992
76489,21946
940,21980
940,41980
940,21981
940,41981
940,21982
940,41982
940,21983
940,41983
940,21984
940,41984
940,21985
940,41985
940,21986
940,21987
940,21988
940,21990
940,21993
940,41993
940,21996
223,21994
223,21997
223,41997
223,21998
223,11999
223,21999
223,12000
223,22000
76492,21948
76492,41948
76492,21949
76492,41949
209,21986
209,41986
209,21987
209,41987
209,21988
209,21989
209,21990
209,21991
209,21992
209,41992
209,21993
209,21994
209,41994
209,21995
209,21996
209,41996
209,11997
209,21997
209,41997
209,11998
209,21998
209,41998
209,11999
209,21999
209,41999
209,12000
209,22000
209,42000
209,12001
209,22001
209,42001
2201,12001
2201,22001
2201,12002
2201,22002
2201,12003
2201,22003
2201,12004
2201,22004
2201,12005
2201,22005
2201,12006
2201,22006
2201,12007
2201,22007
2201,12008
2201,22008
2201,22009
2201,22011
2201,12012
2201,22012
201191,12007
201191,22009
201191,12011
688,21993
688,21995
688,41995
688,21996
688,41996
688,11997
688,21997
688,11998
688,21998
688,41998
688,11999
688,21999
688,41999
688,12000
688,22000
688,12001
688,22001
688,42001
688,12002
688,22002
688,42002
688,12003
688,22003
688,22004
203552,12013
203552,22013
203552,22014
203552,12015
203552,22015
203552,12016
203552,22016
203552,12017
203552,12018
203552,22018
203552,42018
201939,12009
201939,22009
201939,12010
201939,22010
201939,12011
201939,22011
201939,12012
201939,22012
201939,42012
201939,12013
201939,22013
201939,32013
201939,42013
201939,12014
201939,22014
201939,32014
201939,42014
201939,12015
201939,22015
201939,32015
201939,42015
201939,12016
201939,22016
201939,32016
201939,42016
201939,12017
201939,22017
201939,32017
201939,42017
201939,12018
201939,22018
201939,32018
201939,42018
687,21995
76505,21973
76505,21974
76505,41974
76505,21975
76505,21976
76496,21951
76497,21982
76497,21983
76497,21984
76497,41984
76497,21985
76497,21986
76497,21987
76497,21988
76497,21989
76497,21990
76497,21991
2223,12001
2223,22001
2223,12002
2223,12003
2223,22003
2223,12004
2223,22004
2223,42004
2223,12005
2223,22005
2223,12006
2223,22006
2223,12007
2223,22007
2223,42007
2223,12008
2223,22008
2223,42008
2223,12009
2223,22009
2223,22010
2223,22011
2223,12012
2223,22012
2223,42012
2223,12013
2223,22013
2223,42013
2223,12014
2223,22014
2223,12015
76498,21946
76498,41946
76498,21947
76498,41947
76498,21948
76498,41948
956,21996
956,11997
956,21997
956,11998
956,21998
956,21999
956,12000
956,22000
956,12001
956,22001
956,12002
956,22002
956,12003
956,22003
956,12004
956,22004
956,42004
956,12005
956,22005
956,42005
956,12006
956,22006
956,42006
956,22007
956,42007
956,12008
956,22008
956,42008
956,12009
956,22009
956,42009
956,22010
956,22011
956,42011
76499,21976
76499,41976
76499,21977
76499,41977
76499,21978
76499,41978
76500,21969
76500,41969
76500,21970
76500,41970
76500,21971
76500,41971
76500,21972
76500,31972
76500,41972
76500,21973
76500,41973
76500,21974
76500,31974
76500,21975
76500,31975
76500,41975
76500,21976
76500,21977
76500,41977
76500,21978
76500,31978
76500,41978
76500,21979
76500,21980
76500,21981
1498,11997
1498,21997
1498,11998
1498,21998
1498,41998
1498,11999
1498,21999
1498,41999
1498,12000
1498,22000
1498,42000
1498,12001
1498,22001
1498,42001
1498,12002
1498,22002
1498,42002
1498,12003
1498,22003
1498,12004
1498,22004
1498,42004
1498,12005
1498,22005
1498,42005
1498,12006
1498,22006
1498,42006
1498,12007
1498,22007
1498,42007
1498,12008
1498,22008
1498,42008
1498,22010
2845,12004
2845,22004
2845,12005
1380,21992
1380,41992
1380,21993
1380,41993
1380,21994
1380,21996
1380,21997
2605,12003
2605,22003
2605,42003
2605,22004
2605,42004
2605,12005
2605,22005
2605,42005
2605,12006
2605,22006
2605,12007
2605,22007
2605,12008
2605,22008
2605,12009
2605,22009
2605,42009
2605,12010
2605,22010
2605,12011
2605,22011
2605,42011
2605,12012
2605,22012
2605,42012
76502,21976
203584,22013
203584,42013
203584,12014
203584,22014
203584,12015
203584,22015
203584,42015
203584,12016
203584,22016
203584,42016
203584,12017
203584,22017
203584,12018
203584,22018
390,21995
390,41995
390,21996
76504,21976
76504,21977
76504,41977
76504,21978
76504,41978
76504,21979
76504,31979
76504,21980
76504,31980
76504,21981
76504,31981
76504,21982
76504,21983
76504,31983
76504,41983
76504,21984
76504,31984
76504,41984
76504,21985
76504,31985
76504,21986
76504,41986
76504,21987
76504,41987
76504,21988
76504,21989
76504,21990
76504,41990
76506,21952
76507,21949
212,21994
212,21995
212,21996
212,11997
212,21997
76509,21974
76509,41974
76511,21961
203540,22013
203540,12014
203540,22014
203540,42014
921,21986
921,21987
921,31987
921,41987
921,21988
921,31988
921,41988
921,21989
921,41989
921,21990
921,31990
921,21991
921,31991
921,41991
921,21992
921,31992
921,41992
921,21993
1600,11998
1600,21998
1600,11999
1600,21999
1600,12000
1600,22000
201176,12007
201176,22007
201176,12008
201176,22008
76514,21948
76514,41948
76514,21949
76514,41949
76514,21950
76514,31950
76514,41950
76514,21951
76514,31951
76514,41951
76514,21952
76514,31952
76514,41952
76514,21953
76514,31953
76514,41953
76514,21954
76514,41954
203561,12013
203561,22013
203561,12014
203561,22014
203076,12012
203076,22012
203076,12013
203076,22013
203076,32013
203076,12014
203076,22014
203076,42014
203076,12015
203076,22015
203076,32015
203076,12016
203076,22016
203076,32016
203076,12017
203076,22017
203076,32017
203076,42017
203076,12018
203076,22018
203076,32018
213,21993
213,41993
213,21994
213,41994
213,21995
213,41995
213,21996
213,11997
213,21997
213,41997
213,11998
213,21998
213,41998
213,11999
213,21999
213,41999
213,12000
213,22000
213,32000
213,42000
213,12001
213,22001
213,42001
213,12002
213,22002
213,12003
213,22003
213,12004
213,22004
213,42004
213,12005
213,22005
76515,21946
76515,41946
1884,11999
1884,21999
1884,41999
1884,12000
1884,22000
1884,42000
1884,12001
1884,22001
1884,32001
1884,42001
1884,12002
1884,22002
1884,42002
1884,12003
1884,22003
1884,32003
1884,42003
1884,12004
1884,22004
1884,12005
1884,22005
1884,12006
1884,22006
1884,42006
1884,12007
1884,22007
1884,12008
1884,22008
1884,12009
1884,22009
1884,12010
1884,22010
1884,22011
1884,42011
989,21996
989,21997
989,21998
989,21999
76538,21946
76538,41946
76533,21972
76516,21977
76516,21978
76516,21979
76516,21980
76516,21981
76516,21982
76516,21983
76516,41983
76516,21984
76516,41984
76516,21985
76516,41985
76516,21986
76516,41986
76516,21987
76516,41987
76516,21988
76516,21989
76516,21990
76516,21991
76517,21993
76518,21981
76518,41981
76518,21982
76518,21983
76518,41983
76518,21984
76518,41984
76518,21985
76518,41985
76518,21987
76518,21988
76518,41988
76518,21989
76518,41989
76519,21971
76519,21972
76519,21973
905,21991
905,41991
905,21992
905,41992
905,21993
905,41993
905,21994
905,41994
905,21995
905,41995
905,21996
905,11997
905,21997
905,41997
905,11998
905,21998
905,41998
905,11999
905,21999
905,31999
905,41999
905,12000
905,22000
905,42000
905,12001
905,22001
905,42001
905,12002
905,22002
905,42002
905,12003
905,22003
905,12004
905,22004
905,42004
905,12005
905,22005
905,42005
905,12006
905,22006
905,42006
1627738,12016
1627738,22016
1627738,42016
1627738,12017
1627738,22017
1627738,22018
76521,21972
76521,21973
76521,21974
76521,21975
76521,41975
76521,21976
202334,22010
202334,12011
202334,22011
202334,12012
202334,22012
202334,42012
202334,12013
202334,22013
202334,42013
202334,12014
202334,22014
202334,12015
202334,22015
202334,42015
202334,12016
202334,22016
202334,12017
202334,22017
202334,42017
202334,12018
202334,22018
202334,42018
76522,21972
76522,41972
76522,21973
76522,41973
76522,21974
76522,21975
76522,21976
1023,21996
1023,11997
1023,21997
1023,11999
1023,21999
1023,12000
1023,22000
1023,12001
1023,22001
1023,12002
1023,22002
201175,12007
201175,22007
201175,42007
201175,12008
201175,22008
201175,42008
201175,12009
201175,22009
201175,42009
201175,12010
201175,22010
201175,42010
201175,12011
201175,22011
201175,42011
201175,12012
201175,22012
201175,22013
201175,42013
201175,12014
201175,22014
201175,42014
76523,21978
76523,21979
93,21992
93,41992
93,21993
93,41993
93,21994
93,41994
93,21995
93,41995
93,21996
93,11997
93,21997
93,11998
93,21998
93,11999
93,21999
93,12000
93,22000
93,12001
93,22001
93,12002
93,22002
93,12003
93,22003
76524,21955
76525,21967
76525,41967
76525,21968
76525,41968
76525,21969
76525,41969
76525,21970
76525,41970
76525,21971
76525,21972
76525,21973
76525,41973
76525,21974
76525,41974
76526,21976
76526,41976
76526,21977
76526,41977
76526,21978
76526,21979
76526,21980
76526,41980
76526,21981
76526,21982
76526,41982
76526,21983
76526,41983
76526,21984
76526,41984
76526,21985
76526,41985
2668,12003
2668,22003
2668,12004
2668,22004
2668,42004
2668,12005
2668,22005
2668,12008
2668,12010
2668,12011
2668,22011
707,21995
707,21996
707,11997
707,21997
707,11998
707,21998
707,11999
707,21999
76528,21988
76529,21973
76529,41973
76529,21974
76529,41974
76529,21975
76529,21976
76530,21982
76530,41982
76531,21969
76531,21970
76531,21971
76531,21972
76520,21980
200781,12006
200781,22006
200781,12007
200781,22007
200781,12008
200781,22008
200781,12009
200781,22009
76532,21960
76532,21961
1729,11998
1729,21998
1729,11999
1729,21999
1729,12000
1729,22000
1729,12001
1729,22001
1729,12002
1729,22002
1729,12003
1729,22003
1729,42003
1729,12004
1729,22004
1729,42004
1729,12005
1729,22005
1729,12006
1729,22006
1729,12007
1729,22007
1729,12008
1729,22008
1729,12009
1729,22009
76534,21976
76534,21980
76534,21981
426,21989
426,21990
426,21991
426,21992
426,21993
426,21994
426,21995
426,21997
426,11998
426,21998
426,12000
426,22000
1629093,12018
1629093,22018
76536,21953
76536,21954
76536,21955
76536,41955
76536,21956
76536,41956
76536,21957
76536,41957
1453,21977
1453,31977
1453,41977
1453,21978
1453,31978
1453,41978
1453,21979
1453,31979
1453,41979
1453,21980
1453,31980
1453,41980
1453,21981
1453,41981
1453,21982
1453,41982
1453,21983
1453,31983
1453,41983
1453,21984
1453,21985
1453,21986
1453,31986
1453,21987
1453,21988
1453,41988
1453,21989
1453,41989
1453,21990
1453,41990
1453,21991
203958,12014
203958,22014
76539,21975
76539,21976
76539,41976
76539,21977
76539,41977
76539,21978
76539,41978
76539,21979
76539,41979
76539,21980
76539,41980
76539,21981
76539,41981
76539,21982
76539,41982
76539,21983
76539,41983
76539,21984
76539,41984
76539,21985
76539,41985
76539,21986
76539,21987
76539,21988
1008,21986
1008,21987
1008,41987
1008,21988
1008,21989
1008,41989
1008,21990
1008,21991
1008,21992
1008,21993
1008,21994
76541,21979
1626183,12015
1626183,22015
1626183,12016
201286,22011
201286,12013
201286,12016
76542,21990
76542,21994
103,21992
103,21993
103,21994
103,21995
103,21996
103,11997
103,21997
103,11999
103,21999
103,41999
103,12000
103,22000
103,12005
201948,12009
201948,22009
201948,12010
201948,22010
201948,12011
201948,22011
201948,12012
201948,22012
201948,42012
201948,12013
201948,22013
201948,42013
201948,12014
201948,22014
201948,12015
76543,21983
76543,41983
76543,21984
76543,41984
76543,21985
76543,41985
76543,21986
76543,41986
76543,21987
201986,12012
201986,22012
201986,42012
201986,12013
201986,22013
201986,42013
76545,21962
76545,41962
76545,21963
76545,21964
76545,21965
76545,31965
76545,21966
76545,31966
76545,21967
76545,31967
76545,41967
76545,21968
76545,41968
76545,21969
76545,31969
76545,41969
76545,21970
76545,31970
76545,41970
76545,21971
76545,31971
76545,41971
76545,21972
76545,31972
76545,41972
76545,21973
76545,31973
76545,41973
692,21995
692,21996
692,11997
692,21997
692,11998
692,21998
692,11999
692,21999
692,12000
692,22000
692,42000
692,12001
692,22001
692,42001
692,12002
692,22002
692,42002
692,12003
692,22003
692,22004
76551,21951
201942,12009
201942,22009
201942,12010
201942,22010
201942,12011
201942,22011
201942,12012
201942,22012
201942,12013
201942,22013
201942,32013
201942,42013
201942,12014
201942,22014
201942,42014
201942,12015
201942,22015
201942,32015
201942,42015
201942,12016
201942,22016
201942,32016
201942,42016
201942,12017
201942,22017
201942,32017
201942,42017
201942,12018
201942,22018
201942,42018
76562,21950
76544,21979
203473,12013
203473,22013
203473,12014
203473,22014
203473,12015
203473,22015
203473,12016
203473,22016
203473,42016
203473,12017
203473,22017
203473,22018
76546,21958
76546,21959
76546,41959
76546,21960
76546,21961
143,21993
143,21994
143,21995
143,21996
143,41996
143,11997
143,21997
143,11998
143,21998
76548,21946
1626214,12015
1626214,22015
1626155,12015
1626155,22015
1626155,12016
1626155,22016
1626155,42016
1626155,12017
1626155,22017
1626155,12018
1626155,22018
219,21988
219,21989
219,21992
219,41992
219,21993
219,41993
219,21994
219,41994
219,21995
219,41995
219,21996
219,11997
219,21997
219,41997
219,21998
219,11999
219,21999
219,41999
219,12000
219,22000
219,42000
219,12001
219,22001
1627098,12016
1627098,22016
1627098,42016
1627098,12017
1627098,22017
183,21991
183,21992
183,21993
183,41993
183,21994
183,41994
183,21995
183,21996
183,41996
183,21997
183,11998
183,21998
183,41998
2568,12004
2568,22004
2568,12005
2568,22005
2568,42005
2568,12006
2568,22006
2568,42006
2568,12007
2568,22007
2568,42007
2568,12009
2568,22009
2568,42009
2568,12010
2568,22010
2568,12011
2568,22011
2568,12012
2568,22012
2568,42012
1629116,12018
1629116,22018
960,21996
960,41996
960,11997
960,21997
960,11998
960,21998
960,11999
960,21999
960,41999
960,12000
960,22000
960,42000
960,12001
960,22001
960,42001
960,12002
960,22002
960,42002
960,12003
960,22003
960,42003
960,12004
960,22004
960,12005
960,22005
960,42005
203521,12013
203521,22013
203521,12014
203521,22014
203521,42014
203521,12015
203521,22015
203521,42015
203521,12016
203521,22016
203521,42016
203521,12017
203521,22017
203521,42017
203521,12018
203521,22018
76552,21988
76552,41988
76553,21979
76553,21980
76553,41980
76553,21981
725,21993
725,21995
725,21996
76555,21954
76555,21955
76555,41955
76555,21956
76555,41956
76555,21957
76555,41957
76555,21958
76555,41958
2736,12004
2736,22004
2736,12005
2736,22005
2736,42005
2736,12006
2736,22006
2736,42006
2736,12007
2736,22007
2736,12008
2736,22008
2736,12009
2736,22009
2736,42009
2736,12010
2736,22010
2736,42010
2736,12011
2736,22011
2736,32011
2736,42011
2736,12012
2736,22012
2736,32012
2736,42012
2736,12013
2736,22013
2736,12014
2736,22014
2736,12015
2736,22015
2736,42015
2736,12016
2736,22016
2736,12017
2736,22017
2736,12018
2736,22018
76556,21981
76556,21982
76556,21983
76557,21952
202458,12011
202458,22011
202458,22012
76558,21976
76559,21974
76559,41974
76559,21975
76559,41975
1629094,12018
1629094,22018
76560,21966
76560,41966
76561,21955
76561,41955
76561,21956
76561,41956
76561,21957
76568,21973
76568,41973
76568,21974
76568,21975
76568,41975
76568,21976
76568,21977
1628978,12018
1628978,22018
1760,11999
1760,21999
1760,41999
1760,12000
1760,22000
1760,12001
1760,22001
1760,12003
1760,22003
1760,12004
1627767,12016
1627767,22016
1627767,12017
1627767,22017
1627767,42017
1627767,12018
1627767,22018
1628977,12018
1628977,22018
2564,12003
2564,22003
2564,12004
2564,22004
2564,12005
2564,22005
2564,42005
2564,12006
2564,22006
2564,42006
2564,12007
2564,22007
2564,42007
2564,12008
2564,22008
2564,12009
2564,22009
2564,42009
2564,12010
2564,22010
2564,12011
2564,22011
2564,42011
2564,12012
2564,22012
2564,42012
2564,12013
2564,22013
2564,42013
2564,12014
2564,22014
2564,42014
2564,12015
2564,22015
2564,42015
2564,12016
2564,22016
2564,42016
200821,12006
200821,22006
200821,42006
200821,12007
200821,22007
200821,42007
200821,12008
200821,22008
200821,42008
200821,12009
200821,22009
200821,12015
200799,12007
200799,22007
2424,12002
2424,22002
2424,22003
2424,12004
2424,22004
2424,12005
2424,22005
2424,12006
2424,22006
2424,12007
2424,22007
2424,12008
2424,12009
2079,12003
2079,22003
2079,12004
2079,22004
2079,12005
2079,12006
2079,22007
76563,21975
76563,41975
76563,21976
1722,11998
1722,21998
1722,41998
1722,11999
1722,21999
1722,12000
1722,22000
1722,12001
1722,22001
1722,12002
1722,22002
76564,21973
76564,21974
76564,41974
76564,21975
76564,41975
76564,21976
76564,21977
76565,21951
76565,41951
101143,12005
101143,22005
101143,12006
101143,22006
101143,12007
101143,22007
101143,22008
101143,22009
101143,42009
203476,12013
203476,22013
203476,12014
203476,22014
203476,12015
203476,22015
203476,12016
203476,22016
203476,12017
203476,22017
203476,42017
203476,12018
203476,22018
76566,21958
76566,41958
76566,21959
76566,41959
76566,21963
76566,41963
76566,21964
76566,21965
76566,41965
76566,21966
76566,41966
76566,21967
76566,21968
76566,21969
76566,21970
76567,21976
76567,41976
76567,21977
76567,41977
76567,21978
76567,41978
76567,21979
76567,21980
76567,41980
76567,21981
76567,21982
76569,21981
76570,21946
76571,21949
76571,41949
76574,21989
76574,21990
76575,21971
76575,41971
76576,21967
76576,21968
76576,21970
76576,21971
203915,12014
203915,22014
203915,12015
203915,22015
203915,42015
203915,12016
203915,22016
203915,12017
203915,22017
203915,12018
203915,22018
203915,42018
101113,22005
101113,12006
101113,22006
101113,12007
101113,22007
101113,12008
101113,22008
101113,12010
101113,22010
101113,22011
101113,12012
101113,12013
2205,22001
2205,12002
2205,22002
2205,12003
2205,22003
2205,12004
2205,22004
2205,12005
2205,22005
2205,42005
2205,12006
2205,22006
2205,42006
2205,12007
2205,22007
2205,12008
2205,22008
2205,12009
2205,22009
2205,12010
2205,22010
2205,12011
2205,22011
2205,12012
2205,22012
2205,12013
76577,21962
76577,31962
76577,21963
76577,31963
76577,21964
76577,31964
76577,21967
76577,41967
76577,21968
76577,21969
76577,21970
76577,21971
76577,21972
76578,21954
124,21989
124,41989
124,21990
124,41990
124,21991
124,41991
124,21992
124,41992
124,21993
124,21994
124,41994
124,21995
124,41995
124,21996
124,41996
124,11997
124,21997
124,41997
124,11998
124,21998
124,41998
124,11999
124,21999
124,41999
124,12000
124,22000
124,32000
124,42000
124,12001
124,22001
124,42001
124,12002
124,22002
124,42002
124,12003
124,22003
124,42003
124,22004
2413,12002
2413,22002
2413,12003
2413,22003
2413,12004
2413,22004
2413,42004
2413,12005
2413,22005
2413,12006
2413,22006
2413,42006
2413,12007
2413,22007
2413,42007
2413,12008
2413,22008
2413,12009
1059,21996
76580,21949
1720,11998
1720,21998
1720,41998
1720,11999
1720,21999
1720,12000
1720,22000
1720,42000
1720,12001
1720,22001
1720,22002
1720,12003
1720,22003
1720,42003
1720,12004
1720,22004
1720,42004
1720,12005
1720,22005
1720,42005
1720,12006
1720,22006
1720,42006
1720,12007
1720,22007
76581,21949
76581,21950
76582,21946
76582,41946
76582,21947
76582,41947
76582,21948
76582,21949
76583,21980
76583,21981
76583,41981
76583,21982
76583,41982
76583,21983
76583,21984
76583,21985
76583,41985
76583,21986
76583,41986
76583,21987
76583,31987
76583,41987
76583,21988
76583,21989
76583,41989
76583,21990
76583,21991
76583,41991
76583,21992
76583,41992
76583,21994
76583,41994
1629029,12018
1629029,22018
76584,21950
76584,41950
76584,21951
76584,41951
76584,21952
76584,41952
76584,21953
76584,41953
76586,21987
76585,21949
76585,41949
2039,12000
2039,22000
2039,12001
2039,22001
2039,12002
2039,22002
2039,12003
2039,22003
2039,12004
2039,22004
2039,42004
2039,12005
2039,22005
2039,12006
2039,22006
2039,42006
2039,12007
2039,22007
2039,42007
2039,12008
2039,22008
2039,22009
2039,12010
2039,22010
2039,12011
2039,22011
2039,42011
2039,22012
2039,42012
76587,21977
76587,21978
76587,41978
76587,21980
201595,12008
201595,22008
201595,12009
201595,22009
201595,12010
201595,22010
201595,12014
201595,22014
201595,42014
1628416,12017
1628416,22017
1628416,12018
1628416,22018
1628422,12017
1628422,22017
1628422,12018
1628422,22018
200763,12006
200763,22006
200763,12007
200763,22007
200763,12008
200763,22008
200763,12009
76588,21986
76589,21981
76589,21982
76590,21976
76590,41976
76590,21977
76590,21978
76590,21979
76590,21980
76590,41980
76590,21981
76590,21982
428,21989
428,21990
428,21991
428,41991
428,21992
428,41992
428,21993
428,21994
428,41994
428,21995
428,21996
428,21997
428,41997
428,21998
428,11999
428,21999
428,12000
428,22000
201962,12009
201962,22009
201962,12010
201962,22010
201962,42010
201962,12011
201962,22011
201962,42011
201962,12012
201962,22012
201962,12013
201962,22013
201962,42013
201962,22014
201962,12015
201962,22015
201962,12016
201962,22016
201604,12008
201604,22008
201604,12009
201604,22009
201604,12010
201604,22010
201604,12012
201604,22012
201604,12013
201604,22013
201604,42013
201604,12014
201604,22014
201604,12015
76592,21967
76592,41967
76592,21968
202220,12010
202220,22010
76593,21947
76594,21973
76594,41973
76594,21974
76595,21962
1628495,22017
1628408,12017
1628408,22017
1628408,12018
1628408,22018
76596,21989
201609,12008
201609,22008
201609,12009
201609,22009
201609,42009
201609,12010
201609,22010
201609,12011
201609,22011
201609,12012
201609,22012
201609,12013
201609,22013
201609,12014
201609,22014
201609,12015
201609,22015
201609,42015
201609,12016
201609,22016
201609,12017
201609,22017
201609,32017
201609,42017
201609,12018
201609,22018
204054,12014
204054,22014
1068,21986
1068,21987
1068,21988
1068,21989
1068,21990
1068,41990
1068,21991
1068,41991
1068,21992
1068,41992
1068,21993
1068,21994
1068,41994
1068,21996
1724,11998
1724,21998
1724,41998
1724,11999
1724,21999
1724,12000
1724,22000
1724,12001
1724,22001
1724,42001
1724,12002
1724,22002
1724,12003
1724,22003
76598,21974
76598,21975
76598,31975
76598,21976
76598,21977
76598,41977
76598,21978
76598,41978
76598,21979
76598,31979
76598,41979
76598,21980
76598,21981
76598,41981
76598,21982
76598,21983
76598,41983
76598,21984
76599,21980
76599,21981
76599,21982
76599,21983
76599,41983
76599,21984
76599,21985
76599,41985
76599,21986
76599,21987
76599,21989
76599,41989
76599,21990
76599,41990
203580,12013
203580,22014
203580,12017
203580,22017
17,21983
17,41983
17,21984
17,41984
17,21985
17,31985
17,41985
17,21986
17,41986
17,21987
17,31987
17,41987
17,21988
17,31988
17,41988
17,21989
17,31989
17,41989
17,21990
17,31990
17,41990
17,21991
17,31991
17,41991
17,21992
17,31992
17,41992
17,21993
17,31993
17,41993
17,21994
17,41994
17,21995
17,31995
17,41995
17,21996
17,41996
17,11997
17,21997
17,41997
1041,21996
76603,21970
76603,21971
76603,41971
76603,21972
76603,41972
76603,21973
76603,41973
76603,21974
1542,12001
1542,22001
1542,42001
1542,12002
1542,22002
1542,12003
1542,22003
1542,12004
1542,22004
76604,21980
203083,12012
203083,22012
203083,12013
203083,22013
203083,12014
203083,22014
203083,12015
203083,22015
203083,32015
203083,42015
203083,12016
203083,22016
203083,12017
203083,22017
203083,32017
203083,12018
203083,22018
203083,42018
76623,21974
76623,41974
76623,21975
76605,21957
404,21986
404,41986
404,21987
404,41987
404,21988
404,31988
404,41988
404,21989
404,41989
404,21990
404,31990
404,41990
404,21991
404,41991
404,21992
404,41992
404,21993
404,21994
404,21995
404,21996
76607,21972
76607,21974
76607,41974
76607,21975
76607,41975
76607,21976
76607,41976
76607,21977
76607,21978
201,21987
201,41987
201,21988
201,41988
201,21989
201,21990
201,21991
201,41991
201,21992
201,21993
201,41993
201,21994
201,41994
201,21995
201,41995
201,21996
201,41996
201,11997
201,21997
201,41997
201,11998
201,21998
201,41998
201,11999
201,21999
201,41999
201,12000
201,22000
201,42000
201,12001
201,22001
201,42001
201,12002
201,22002
201162,12007
201162,22007
201162,12008
201162,22008
201162,12009
201162,22009
201162,42009
201162,12010
201162,22010
201162,12011
201162,22011
201162,12012
201162,22012
201162,12013
201162,22013
201162,42013
201162,12014
201162,22014
201162,42014
201162,12015
201162,22015
201162,12016
201162,22016
201162,22017
201162,12018
201162,22018
201162,42018
76608,21979
76608,21980
76608,41980
76608,21981
76608,21982
76609,21946
76610,21962
76610,41962
76610,21963
76610,21964
2768,12004
2768,22004
2768,42004
2768,12005
2768,22005
2768,42005
2768,12006
2768,22006
2768,42006
2768,12007
2768,22007
2768,12008
2768,22008
2768,12009
2768,22009
2768,12010
2768,22010
2768,42010
2768,12011
2768,22011
2768,42011
2768,12012
2768,22012
2768,42012
1626251,12015
1626251,22015
76611,21955
76611,21956
76611,41956
76611,21957
76611,41957
76611,21958
76611,41958
76611,21959
76611,31959
76611,41959
76611,21960
76611,31960
76611,41960
76611,21961
76611,41961
76611,21962
76611,41962
247,21985
247,41985
247,21986
247,41986
247,21987
247,41987
